time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010468814741	11.3853	-1.69738	-2.72608	-1.68403	0.540962	radar	0.134072	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3931	-1.54447	-2.72976	-1.64976	0.545081	lidar	0.0787141	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.3322	-1.37784	-2.74326	-1.53166	0.6835	radar	10.2257	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3099	-1.23239	-2.7297	-1.48697	0.690211	lidar	0.246532	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.2109	-1.05481	-2.81444	-1.34552	0.853147	radar	14.3233	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1532	-0.912042	-2.79889	-1.2874	0.86388	lidar	0.534986	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0818	-0.769001	-2.84324	-1.21239	0.912408	radar	1.51827	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	11.0151	-0.638625	-2.84106	-1.15861	0.919998	lidar	0.273303	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8947	-0.486857	-2.97014	-1.04661	1.02406	radar	7.31212	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.8061	-0.361319	-2.97087	-0.988822	1.03011	lidar	0.184218	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.7116	-0.232553	-2.96225	-0.930623	1.03194	radar	0.0594991	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5996	-0.147643	-2.89361	-0.857003	1.05176	lidar	1.00611	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.4513	-0.0296858	-3.05861	-0.754075	1.13598	radar	7.37178	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.3224	0.0402692	-3.01714	-0.678867	1.15621	lidar	0.757188	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.2269	0.106601	-2.88565	-0.634943	1.1275	radar	2.65956	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0949	0.126552	-2.80488	-0.545232	1.16537	lidar	2.12826	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.95676	0.192304	-2.82554	-0.471661	1.18114	radar	0.921638	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.80471	0.202698	-2.7671	-0.372896	1.21891	lidar	1.64992	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.6465	0.247795	-2.86883	-0.29621	1.24246	radar	2.07474	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.49989	0.250403	-2.84221	-0.210157	1.26854	lidar	0.703021	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.38619	0.240335	-2.59404	-0.131649	1.26788	radar	7.32766	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.24423	0.22486	-2.57255	-0.0423874	1.28962	lidar	0.432448	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.09512	0.238005	-2.68076	0.0169113	1.28572	radar	1.34123	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.96194	0.236359	-2.68263	0.0776912	1.28193	lidar	0.0126143	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.81799	0.232733	-2.74501	0.13311	1.27275	radar	0.517817	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.67916	0.218794	-2.75223	0.190885	1.26604	lidar	0.0690985	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.53323	0.199169	-2.79756	0.244851	1.25485	radar	0.382787	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.39082	0.182908	-2.80772	0.291386	1.23671	lidar	0.394685	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.24838	0.143528	-2.79441	0.352547	1.23005	radar	0.198711	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.09739	0.130096	-2.79368	0.386057	1.19364	lidar	1.19443	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.95478	0.0997184	-2.85752	0.418037	1.16067	radar	1.15292	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.8131	0.0656319	-2.86198	0.454129	1.13705	lidar	0.743534	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.64802	0.0380084	-2.98442	0.463254	1.077	radar	3.90511	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.50844	0.0131452	-2.96365	0.483322	1.0417	lidar	1.24752	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.40519	-0.0714487	-2.80554	0.568408	1.08447	radar	5.01173	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.27781	-0.103748	-2.75899	0.590548	1.04614	lidar	1.51072	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.12995	-0.149025	-2.84077	0.596805	0.979054	radar	4.07807	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.99295	-0.213683	-2.828	0.630523	0.958182	lidar	0.579985	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.94505	-0.345463	-2.60471	0.762051	1.07224	radar	12.9336	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.84638	-0.421202	-2.57323	0.805224	1.05654	lidar	0.363398	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.68251	-0.444841	-2.74192	0.739605	0.886735	radar	19.3768	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.5779	-0.539287	-2.74832	0.781943	0.884541	lidar	0.0483638	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.51881	-0.690754	-2.65899	0.900871	0.985798	radar	6.33407	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.43468	-0.817539	-2.66957	0.961697	0.992444	lidar	0.0871799	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.3933	-0.969465	-2.64999	1.0709	1.07864	radar	3.54534	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.33563	-1.10349	-2.67272	1.13377	1.08712	lidar	0.21601	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.26922	-1.24478	-2.6923	1.19124	1.08284	radar	0.271438	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.21937	-1.39844	-2.71681	1.25701	1.08822	lidar	0.177695	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.25258	-1.63346	-2.81811	1.45405	1.29437	radar	19.2324	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.25818	-1.77822	-2.78843	1.53217	1.30254	lidar	0.445585	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.26239	-1.91249	-2.77587	1.59916	1.30502	radar	0.109888	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.28571	-2.04698	-2.76059	1.67251	1.3137	lidar	0.286482	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.2986	-2.17536	-2.68707	1.72421	1.27842	radar	1.48214	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.32813	-2.32381	-2.69332	1.79578	1.27918	lidar	0.0234593	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.38057	-2.48724	-2.76052	1.88272	1.30394	radar	0.853989	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.43519	-2.63334	-2.76679	1.95609	1.30497	lidar	0.0317644	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.44919	-2.71361	-2.48232	1.97614	1.21636	radar	12.3909	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.49482	-2.85895	-2.51969	2.03053	1.20078	lidar	0.45269	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.55443	-3.01	-2.60952	2.09059	1.19937	radar	1.37134	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60675	-3.17698	-2.6775	2.12824	1.16545	lidar	1.73355	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.667	-3.30867	-2.63473	2.17036	1.134	radar	1.76585	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.7248	-3.48051	-2.70731	2.19472	1.09003	lidar	2.36559	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.78425	-3.60271	-2.61878	2.22771	1.05193	radar	2.73136	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.84001	-3.77269	-2.68161	2.23886	0.999958	lidar	2.58566	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.89189	-3.88254	-2.54385	2.26298	0.957559	radar	4.09402	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.94349	-4.05328	-2.604	2.2609	0.8982	lidar	3.06788	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.98178	-4.14173	-2.41988	2.27537	0.854801	radar	6.0578	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.03052	-4.28578	-2.4643	2.27319	0.806683	lidar	2.06756	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.12538	-4.42099	-2.64066	2.30562	0.806231	radar	4.4395	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.19062	-4.57504	-2.69074	2.30148	0.758416	lidar	2.26847	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.24811	-4.66858	-2.56633	2.31809	0.730179	radar	2.96805	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.31286	-4.80574	-2.59866	2.31716	0.690568	lidar	1.35851	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.38865	-4.91579	-2.53817	2.33638	0.668308	radar	1.31775	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.44598	-5.07547	-2.57079	2.31712	0.610005	lidar	2.51112	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.55737	-5.21315	-2.80299	2.34227	0.612741	radar	7.94565	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.62231	-5.37295	-2.83938	2.32074	0.558326	lidar	2.28197	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.67983	-5.46803	-2.6722	2.32557	0.528196	radar	4.82455	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.7374	-5.6103	-2.69054	2.30777	0.482516	lidar	1.4541	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.83965	-5.74039	-2.77857	2.32568	0.476548	radar	1.64738	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.91237	-5.90409	-2.80626	2.30493	0.428057	lidar	1.62041	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.96864	-5.99951	-2.5767	2.30596	0.3977	radar	7.4523	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.03066	-6.14824	-2.59394	2.28583	0.354783	lidar	1.18207	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.12642	-6.26707	-2.62914	2.30041	0.350529	radar	0.264084	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.20451	-6.39837	-2.63824	2.29652	0.326978	lidar	0.356381	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.31839	-6.52783	-2.75227	2.31442	0.32957	radar	1.57622	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.39512	-6.67012	-2.76305	2.30163	0.298212	lidar	0.613804	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.48016	-6.78345	-2.69368	2.30647	0.284441	radar	1.06663	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.54051	-6.93769	-2.70587	2.27748	0.239097	lidar	1.24773	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.62476	-7.05865	-2.68389	2.27849	0.225943	radar	0.479034	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.67128	-7.22988	-2.70412	2.23349	0.167649	lidar	2.04729	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.75505	-7.34825	-2.7367	2.23668	0.163265	radar	0.304219	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.81483	-7.48496	-2.74785	2.21638	0.134318	lidar	0.52893	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.89275	-7.60739	-2.72234	2.21451	0.124005	radar	0.314	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.94427	-7.76669	-2.73541	2.18037	0.082329	lidar	1.04648	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	9.01514	-7.89066	-2.69651	2.17421	0.0698619	radar	0.40225	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.05474	-8.05979	-2.71598	2.13033	0.021399	lidar	1.38717	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.12387	-8.18678	-2.6926	2.12428	0.0129409	radar	0.16196	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.18728	-8.32454	-2.69677	2.11127	-0.000954101	lidar	0.116682	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.26893	-8.45268	-2.79245	2.11789	0.0105579	radar	1.52402	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.31014	-8.59838	-2.80295	2.0883	-0.0199427	lidar	0.587615	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.37493	-8.72259	-2.81305	2.08447	-0.0220968	radar	0.208759	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.41782	-8.87558	-2.83412	2.05479	-0.0510867	lidar	0.551654	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.45375	-8.99804	-2.66256	2.02567	-0.0882903	radar	5.04194	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.49661	-9.14202	-2.6656	2.0031	-0.106224	lidar	0.232593	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.55304	-9.27597	-2.66755	1.99457	-0.108662	radar	0.110965	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.59207	-9.42509	-2.67599	1.96988	-0.127473	lidar	0.22509	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.65456	-9.56887	-2.70832	1.96516	-0.123551	radar	0.233829	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.69788	-9.72112	-2.72187	1.94464	-0.13729	lidar	0.127098	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.76799	-9.86807	-2.81966	1.9499	-0.119229	radar	1.63971	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.79875	-10.0154	-2.83204	1.92508	-0.138114	lidar	0.23244	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.81526	-10.1419	-2.67363	1.88807	-0.179907	radar	4.09072	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.82637	-10.3088	-2.69728	1.84761	-0.210472	lidar	0.594896	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.87037	-10.4562	-2.73574	1.8412	-0.201683	radar	0.359198	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.89438	-10.6149	-2.75025	1.81617	-0.21556	lidar	0.129015	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.90233	-10.7485	-2.63853	1.77883	-0.251877	radar	2.25267	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.90583	-10.9082	-2.65728	1.74353	-0.273132	lidar	0.302395	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.91951	-11.0499	-2.6306	1.71918	-0.285483	radar	0.19183	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.90925	-11.213	-2.65414	1.67844	-0.310167	lidar	0.427106	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.92843	-11.3539	-2.69073	1.66875	-0.300679	radar	0.271359	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.91743	-11.5105	-2.72242	1.63339	-0.320625	lidar	0.354101	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.89616	-11.6477	-2.62001	1.58257	-0.368794	radar	2.80974	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.85368	-11.8176	-2.65864	1.52883	-0.401578	lidar	0.842445	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.81729	-11.9522	-2.57766	1.47421	-0.447984	radar	1.92337	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.76005	-12.1159	-2.61719	1.41811	-0.478517	lidar	0.787063	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.68796	-12.2358	-2.49322	1.33386	-0.561472	radar	5.18184	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.62694	-12.369	-2.50045	1.2847	-0.579172	lidar	0.486968	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.51478	-12.4647	-2.34298	1.16208	-0.708865	radar	11.3107	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.43606	-12.5797	-2.35015	1.10588	-0.725346	lidar	0.50257	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.31561	-12.676	-2.26677	0.980055	-0.849488	radar	9.47096	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.19599	-12.7849	-2.30766	0.901593	-0.878923	lidar	1.33642	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.09497	-12.8746	-2.2995	0.827823	-0.913567	radar	0.663901	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.96931	-12.9699	-2.33862	0.753932	-0.934837	lidar	0.873396	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.85264	-13.0461	-2.34047	0.677678	-0.967178	radar	0.825629	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.69892	-13.1401	-2.41872	0.598744	-0.988512	lidar	1.3699	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.486	-13.1762	-2.494	0.399848	-1.19518	radar	19.0142	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.33792	-13.2155	-2.50757	0.319474	-1.20832	lidar	0.569736	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.16064	-13.2306	-2.6071	0.1876	-1.31036	radar	4.91265	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	8.01737	-13.2374	-2.61427	0.109182	-1.32194	lidar	0.553681	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.90924	-13.2617	-2.52278	0.0779231	-1.25994	radar	2.35168	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.7408	-13.2732	-2.5754	0.0037476	-1.26074	lidar	0.579099	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.5565	-13.2468	-2.7049	-0.113919	-1.33393	radar	4.09905	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.40125	-13.2112	-2.71119	-0.197459	-1.34291	lidar	0.357456	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.28537	-13.1962	-2.59617	-0.240117	-1.29327	radar	2.50814	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.12581	-13.1621	-2.63624	-0.308253	-1.28763	lidar	0.309331	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	7.00023	-13.1278	-2.57828	-0.362737	-1.26215	radar	0.806617	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.81844	-13.096	-2.66642	-0.410867	-1.23606	lidar	1.39993	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.73882	-13.0883	-2.37566	-0.422091	-1.14183	radar	14.0249	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.57663	-13.0647	-2.44455	-0.453147	-1.10768	lidar	1.26077	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.4547	-13.0085	-2.42723	-0.506585	-1.09596	radar	0.476238	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.28873	-12.9686	-2.5003	-0.5339	-1.06102	lidar	1.32628	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.13609	-12.8621	-2.69185	-0.616536	-1.10339	radar	4.96699	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.97195	-12.796	-2.75078	-0.646959	-1.07171	lidar	0.963248	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.86692	-12.7342	-2.62584	-0.682094	-1.03615	radar	2.55205	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.69672	-12.675	-2.69172	-0.693726	-0.989932	lidar	1.67473	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.57055	-12.5723	-2.75887	-0.748475	-0.995569	radar	0.755114	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.39575	-12.496	-2.82772	-0.756743	-0.948081	lidar	1.77481	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.28387	-12.4003	-2.79262	-0.798405	-0.934556	radar	0.367639	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.13907	-12.3092	-2.82718	-0.819095	-0.903556	lidar	0.652743	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.0456	-12.2179	-2.79108	-0.855757	-0.892908	radar	0.36099	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.93066	-12.1219	-2.81244	-0.881734	-0.873897	lidar	0.262224	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.85976	-12.0411	-2.66329	-0.913797	-0.853276	radar	3.13853	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.77874	-11.9348	-2.66518	-0.955134	-0.851894	lidar	0.00184175	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.67415	-11.7844	-2.87654	-1.00454	-0.866939	radar	5.91479	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.58546	-11.66	-2.89302	-1.04059	-0.858963	lidar	0.147141	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.54387	-11.5703	-2.67677	-1.08227	-0.851205	radar	6.40746	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.50206	-11.4481	-2.66333	-1.13719	-0.86414	lidar	0.154873	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.40192	-11.2655	-2.95904	-1.17548	-0.857155	radar	11.2741	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.37772	-11.0975	-2.95267	-1.25085	-0.886072	lidar	0.513594	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.39757	-10.9878	-2.60494	-1.33767	-0.929365	radar	15.3717	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.39255	-10.8466	-2.59227	-1.40537	-0.946806	lidar	0.284264	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.37975	-10.7091	-2.58321	-1.46133	-0.951152	radar	0.206174	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.38848	-10.5621	-2.58377	-1.52926	-0.967077	lidar	0.172624	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.39005	-10.4185	-2.58573	-1.58543	-0.969967	radar	0.0325797	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.40943	-10.2692	-2.59472	-1.64982	-0.980819	lidar	0.092219	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.43176	-10.13	-2.58847	-1.70901	-0.986611	radar	0.14026	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.4816	-9.97803	-2.60882	-1.78374	-1.00674	lidar	0.332061	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.52113	-9.83247	-2.62015	-1.84357	-1.01094	radar	0.197024	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.58704	-9.68136	-2.64919	-1.91643	-1.02744	lidar	0.307208	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.64667	-9.54454	-2.65758	-1.97658	-1.03022	radar	0.156398	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.74024	-9.39936	-2.69563	-2.05509	-1.05091	lidar	0.51748	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.78067	-9.25257	-2.75351	-2.0667	-0.985255	radar	2.44947	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.88106	-9.10282	-2.80206	-2.13492	-0.997548	lidar	0.453215	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	4.99638	-8.98629	-2.7861	-2.22388	-1.0433	radar	0.960142	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.10503	-8.86124	-2.80737	-2.2874	-1.04856	lidar	0.0847315	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.17073	-8.73042	-2.81607	-2.29377	-0.974692	radar	2.3846	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.29385	-8.60115	-2.85996	-2.35269	-0.978321	lidar	0.292071	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.36987	-8.47534	-2.85383	-2.35885	-0.909007	radar	2.09603	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.47903	-8.36739	-2.84883	-2.40636	-0.906906	lidar	0.0183701	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.51296	-8.24443	-2.80875	-2.35525	-0.758436	radar	11.2686	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
