time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.1679	-6.91096	4.75995	2.37233	-0.523394	radar	1.97867	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3326	-6.6518	4.86405	2.31343	-0.558332	lidar	3.2294	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4999	-6.47494	4.85163	2.28077	-0.574658	radar	3.49331	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5946	-6.34291	4.71355	2.25619	-0.571821	lidar	5.25714	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7352	-6.15504	4.71211	2.22547	-0.57373	radar	0.303713	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9199	-5.94573	4.78747	2.20123	-0.567897	lidar	2.77185	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.051	-5.74039	4.79753	2.17046	-0.566733	radar	1.85213	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1829	-5.57106	4.75455	2.15083	-0.557826	lidar	0.338547	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3365	-5.38508	4.7741	2.14478	-0.517886	radar	1.32802	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.482	-5.15706	4.82974	2.11696	-0.519304	lidar	0.624143	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6131	-4.98114	4.80657	2.11446	-0.474956	radar	6.34743	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7263	-4.81209	4.74245	2.09799	-0.467734	lidar	0.546178	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8473	-4.60597	4.75124	2.07966	-0.456385	radar	0.208767	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.961	-4.35866	4.81031	2.04764	-0.465909	lidar	0.538646	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0701	-4.1372	4.79905	2.00311	-0.519941	radar	11.1418	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.163	-3.8474	4.90534	1.95972	-0.537983	lidar	1.91377	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.237	-3.60853	4.8977	1.90776	-0.59278	radar	3.51597	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2655	-3.34152	4.91885	1.85581	-0.616433	lidar	4.31939	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3153	-3.09554	4.92092	1.81002	-0.645466	radar	0.467037	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3386	-2.86398	4.8884	1.76906	-0.65521	lidar	1.4444	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3966	-2.63821	4.87204	1.74743	-0.636904	radar	1.45843	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.471	-2.49437	4.72798	1.74073	-0.613348	lidar	5.84808	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5265	-2.25985	4.73939	1.72458	-0.58468	radar	1.03585	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5758	-2.06722	4.675	1.70578	-0.574916	lidar	1.15384	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6068	-1.83207	4.68181	1.68671	-0.550149	radar	2.01962	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6051	-1.58075	4.70454	1.64848	-0.561149	lidar	1.14864	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6021	-1.35293	4.68842	1.60614	-0.590125	radar	1.6511	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6057	-1.12565	4.67597	1.57669	-0.590277	lidar	0.0201913	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.635	-0.903233	4.66245	1.56198	-0.57038	radar	5.14521	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6465	-0.648616	4.70405	1.53861	-0.564194	lidar	0.596056	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6339	-0.406654	4.72139	1.5002	-0.589712	radar	2.26759	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5888	-0.10512	4.83576	1.46003	-0.599074	lidar	2.64387	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5694	0.135157	4.84021	1.43084	-0.603505	radar	2.75509	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5458	0.432363	4.94338	1.40589	-0.596086	lidar	1.57815	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5338	0.671286	4.92629	1.39785	-0.556949	radar	1.81135	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.526	0.955237	4.99842	1.38485	-0.540112	lidar	2.87183	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4882	1.21804	5.01549	1.37872	-0.49116	radar	7.03679	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4314	1.45168	4.99553	1.35151	-0.494236	lidar	0.110643	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3926	1.66894	4.94078	1.33922	-0.469968	radar	8.44283	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.338	1.87512	4.8814	1.31545	-0.471095	lidar	0.445469	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2699	2.10632	4.87854	1.2869	-0.482095	radar	0.247199	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2083	2.2945	4.79787	1.26271	-0.483235	lidar	0.849846	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1457	2.52068	4.781	1.25168	-0.454746	radar	0.767938	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0669	2.7641	4.81149	1.23012	-0.453108	lidar	0.115584	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9719	2.98704	4.82901	1.18833	-0.497623	radar	2.90553	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8694	3.27089	4.93728	1.16682	-0.492597	lidar	1.46323	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7863	3.50154	4.94027	1.14756	-0.488429	radar	2.13433	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.681	3.69959	4.89717	1.11941	-0.493014	lidar	0.268837	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5644	3.90682	4.88465	1.08838	-0.503883	radar	1.14244	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4986	4.08168	4.79212	1.07386	-0.494188	lidar	3.79485	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3757	4.28246	4.7841	1.04443	-0.501606	radar	0.601738	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2153	4.50345	4.83207	1.00966	-0.511019	lidar	2.04006	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0652	4.6989	4.81425	0.985444	-0.494979	radar	8.94807	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9472	4.89202	4.79367	0.965123	-0.490678	lidar	0.425581	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7913	5.08245	4.79577	0.935111	-0.494873	radar	2.31029	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6221	5.29956	4.85439	0.908189	-0.495971	lidar	0.936135	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.45	5.4784	4.87595	0.864965	-0.53162	radar	0.920192	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2628	5.65121	4.8811	0.827895	-0.542711	lidar	1.22313	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.81194	4.86967	0.791591	-0.562531	radar	3.18987	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9237	5.97159	4.85365	0.760498	-0.566116	lidar	0.0514554	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.781	6.15501	4.78285	0.768437	-0.491918	radar	4.71666	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6145	6.3098	4.76303	0.743232	-0.493109	lidar	0.08113	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4664	6.4812	4.7261	0.738772	-0.457188	radar	1.77783	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2385	6.71189	4.87823	0.723992	-0.444615	lidar	4.33713	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0438	6.85234	4.85022	0.697752	-0.442201	radar	5.54273	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8292	7.02766	4.90744	0.675371	-0.441198	lidar	0.999371	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6169	7.16316	4.92059	0.639256	-0.463488	radar	1.53162	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4326	7.30689	4.90378	0.619275	-0.460429	lidar	0.306416	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.202	7.43615	4.97265	0.571401	-0.510616	radar	2.50223	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0205	7.59818	4.97671	0.562217	-0.492915	lidar	2.11822	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8363	7.76982	4.94867	0.570123	-0.436547	radar	5.77502	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6287	7.91189	4.95913	0.552371	-0.431889	lidar	0.0654083	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4387	8.04576	4.92426	0.54169	-0.413365	radar	1.65323	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2167	8.07595	4.82857	0.486071	-0.453293	lidar	4.4898	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0262	8.22819	4.77739	0.499458	-0.386374	radar	6.22745	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8482	8.38069	4.78018	0.50057	-0.363939	lidar	3.1099	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6054	8.49347	4.85451	0.46743	-0.394101	radar	4.48417	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3538	8.63483	4.93405	0.454444	-0.385179	lidar	1.3509	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1562	8.76506	4.87929	0.461015	-0.336845	radar	1.80479	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9589	8.8645	4.84333	0.444945	-0.336664	lidar	0.584295	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.761	8.98162	4.79164	0.4474	-0.299419	radar	1.3299	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5403	9.05242	4.76665	0.419879	-0.313567	lidar	0.587172	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2989	9.16095	4.82662	0.401572	-0.322267	radar	4.52097	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0101	9.25626	4.91924	0.376943	-0.330107	lidar	6.03516	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7938	9.33878	4.90123	0.358389	-0.334991	radar	1.67726	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5367	9.44369	4.9576	0.346194	-0.329027	lidar	0.749253	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2702	9.47543	5.01678	0.29093	-0.394779	radar	5.72962	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9734	9.61156	5.15276	0.290937	-0.370571	lidar	3.17572	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7271	9.70655	5.1266	0.292451	-0.331183	radar	2.89368	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4503	9.81638	5.20162	0.287784	-0.316637	lidar	0.948384	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2005	9.89612	5.21135	0.274227	-0.315347	radar	0.424018	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9269	10.0204	5.28691	0.278438	-0.292057	lidar	1.10561	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6698	10.0907	5.29087	0.263261	-0.292814	radar	0.0432864	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4234	10.1944	5.30461	0.263682	-0.276138	lidar	1.18414	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1639	10.2661	5.32238	0.24868	-0.281508	radar	0.48836	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9343	10.2824	5.24573	0.218308	-0.300417	lidar	0.953754	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6857	10.3493	5.22474	0.212789	-0.282918	radar	0.276023	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4714	10.3344	5.11635	0.174628	-0.311006	lidar	1.9709	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1718	10.3626	5.23637	0.138136	-0.35384	radar	7.71535	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9119	10.4156	5.24908	0.127975	-0.34521	lidar	0.216424	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6704	10.4503	5.15149	0.128058	-0.30139	radar	6.54967	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4322	10.4111	5.0852	0.0854921	-0.333601	lidar	2.18681	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1722	10.4359	5.08938	0.0724692	-0.326291	radar	0.5572	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8604	10.592	5.24914	0.111915	-0.259586	lidar	7.75967	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6051	10.6549	5.20578	0.126282	-0.208157	radar	2.07892	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3587	10.6499	5.16976	0.101216	-0.225327	lidar	0.587068	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0952	10.6758	5.18628	0.0888936	-0.228569	radar	0.2079	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.839	10.7703	5.21742	0.106934	-0.194934	lidar	3.97709	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5729	10.8228	5.22588	0.111452	-0.17255	radar	1.37446	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3433	10.7845	5.14753	0.0764481	-0.202893	lidar	1.9563	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.087	10.8214	5.13071	0.0799896	-0.177646	radar	0.592976	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8399	10.8857	5.13724	0.0889984	-0.157562	lidar	2.0832	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.562	10.9071	5.17383	0.0806036	-0.158248	radar	2.66193	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3356	10.9193	5.12021	0.0696066	-0.162137	lidar	0.810457	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0706	10.8524	5.2038	-0.000679312	-0.276711	radar	9.53363	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7772	10.8255	5.24825	-0.0241181	-0.286888	lidar	2.71695	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5219	10.8222	5.23208	-0.0351072	-0.280736	radar	0.195616	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2902	10.815	5.18547	-0.0484268	-0.280614	lidar	1.0133	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0437	10.8692	5.09409	-0.013951	-0.19166	radar	6.64751	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78154	10.9174	5.12301	-0.0020781	-0.167	lidar	2.07607	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.55398	10.896	5.06421	-0.017733	-0.1732	radar	3.93591	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29175	10.9232	5.08911	-0.0130662	-0.158022	lidar	0.71862	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.04825	10.9023	5.05341	-0.0242197	-0.155925	radar	2.59779	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78175	10.935	5.08795	-0.0157757	-0.137563	lidar	1.05435	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.54489	10.8906	5.04549	-0.0382682	-0.153976	radar	6.37047	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.38506	10.8091	4.87295	-0.0777519	-0.190383	lidar	4.92242	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.13584	10.8203	4.86442	-0.067546	-0.157269	radar	1.50771	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.79158	10.8709	5.0502	-0.0432119	-0.119565	lidar	5.65185	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.52944	10.8719	5.04293	-0.0344651	-0.088828	radar	2.0699	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25189	10.8609	5.08592	-0.0383804	-0.0879716	lidar	0.6129	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.01525	10.8939	5.02389	-0.0107874	-0.0284335	radar	3.67631	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
